,date,region,confirmed,death,released
6554,20210308,강원,1914,42,1779
6555,20210308,충북,1871,58,1629
6556,20210308,충남,2496,35,2302
6557,20210308,전북,1237,56,1077
6558,20210308,전남,887,8,799
6559,20210308,경북,3321,71,3131
6560,20210308,경남,2220,14,2156
6561,20210308,제주,596,1,555
6562,20210309,서울,29278,396,25969
6563,20210309,부산,3350,110,3031
6564,20210309,대구,8697,214,8381
6565,20210309,인천,4590,53,4292
6566,20210309,광주,2166,21,2000
6567,20210309,대전,1198,15,1163
6568,20210309,울산,1039,37,965
6569,20210309,세종,242,1,218
6570,20210309,경기,25073,508,22070
6571,20210309,강원,1927,42,1791
6572,20210309,충북,1892,58,1629
6573,20210309,충남,2511,35,2323
6574,20210309,전북,1245,56,1090
6575,20210309,전남,890,8,803
6576,20210309,경북,3323,71,3143
6577,20210309,경남,2221,14,2158
6578,20210309,제주,598,1,556
6579,20210310,서울,29416,398,26120
6580,20210310,부산,3357,110,3044
6581,20210310,대구,8698,214,8393
6582,20210310,인천,4613,54,4320
6583,20210310,광주,2167,21,2015
6584,20210310,대전,1201,15,1163
6585,20210310,울산,1060,37,966
6586,20210310,세종,242,1,220
6587,20210310,경기,25276,508,22184
6588,20210310,강원,1947,42,1797
6589,20210310,충북,1913,59,1649
6590,20210310,충남,2517,35,2337
6591,20210310,전북,1250,56,1101
6592,20210310,전남,893,8,816
6593,20210310,경북,3327,71,3152
6594,20210310,경남,2228,14,2159
6595,20210310,제주,600,1,558
6596,20210311,서울,29554,399,26213
6597,20210311,부산,3371,110,3059
6598,20210311,대구,8702,214,8401
6599,20210311,인천,4631,54,4344
6600,20210311,광주,2168,21,2045
6601,20210311,대전,1202,15,1169
6602,20210311,울산,1083,37,966
6603,20210311,세종,242,1,220
6604,20210311,경기,25460,510,22322
6605,20210311,강원,1977,42,1801
6606,20210311,충북,1919,60,1660
6607,20210311,충남,2521,35,2350
6608,20210311,전북,1258,56,1110
6609,20210311,전남,896,8,818
6610,20210311,경북,3338,71,3159
6611,20210311,경남,2236,14,2161
6612,20210311,제주,602,1,559
6613,20210312,서울,29694,400,26717
6614,20210312,부산,3386,113,3071
6615,20210312,대구,8706,214,8410
6616,20210312,인천,4662,55,4356
6617,20210312,광주,2170,21,2058
6618,20210312,대전,1202,15,1171
6619,20210312,울산,1088,37,967
6620,20210312,세종,244,1,225
6621,20210312,경기,25626,514,22533
6622,20210312,강원,1989,42,1808
6623,20210312,충북,1946,60,1670
6624,20210312,충남,2524,35,2361
6625,20210312,전북,1262,56,1128
6626,20210312,전남,900,8,819
6627,20210312,경북,3347,72,3170
6628,20210312,경남,2292,14,2170
6629,20210312,제주,604,1,560
6630,20210313,서울,29834,403,27197
6631,20210313,부산,3403,113,3096
6632,20210313,대구,8715,215,8421
6633,20210313,인천,4688,55,4382
6634,20210313,광주,2173,21,2070
6635,20210313,대전,1203,15,1173
6636,20210313,울산,1089,37,968
6637,20210313,세종,244,1,228
6638,20210313,경기,25790,515,22793
6639,20210313,강원,2007,42,1812
6640,20210313,충북,1962,60,1678
6641,20210313,충남,2533,35,2387
6642,20210313,전북,1264,56,1137
6643,20210313,전남,901,8,821
6644,20210313,경북,3361,72,3176
6645,20210313,경남,2354,14,2172
6646,20210313,제주,605,1,565
6647,20210314,서울,29946,404,27448
6648,20210314,부산,3416,114,3104
6649,20210314,대구,8721,215,8428
6650,20210314,인천,4708,55,4414
6651,20210314,광주,2174,21,2071
6652,20210314,대전,1203,15,1175
6653,20210314,울산,1090,37,969
6654,20210314,세종,244,1,229
6655,20210314,경기,25993,515,23172
6656,20210314,강원,2023,42,1816
6657,20210314,충북,1969,60,1689
6658,20210314,충남,2535,35,2392
6659,20210314,전북,1271,56,1140
6660,20210314,전남,903,8,826
6661,20210314,경북,3370,72,3188
6662,20210314,경남,2407,14,2183
6663,20210314,제주,606,1,568
6664,20210315,서울,30055,407,27526
6665,20210315,부산,3420,114,3123
6666,20210315,대구,8726,215,8429
6667,20210315,인천,4726,56,4423
6668,20210315,광주,2175,21,2075
6669,20210315,대전,1205,15,1175
6670,20210315,울산,1092,37,970
6671,20210315,세종,246,1,231
6672,20210315,경기,26154,517,23355
6673,20210315,강원,2033,42,1820
6674,20210315,충북,1978,60,1711
6675,20210315,충남,2541,35,2400
6676,20210315,전북,1276,56,1142
6677,20210315,전남,904,8,827
6678,20210315,경북,3373,72,3191
6679,20210315,경남,2438,14,2185
6680,20210315,제주,609,1,575
6681,20210316,서울,30134,409,27734
6682,20210316,부산,3427,114,3137
6683,20210316,대구,8729,215,8438
6684,20210316,인천,4740,56,4444
6685,20210316,광주,2177,21,2081
6686,20210316,대전,1206,15,1177
6687,20210316,울산,1095,37,972
6688,20210316,세종,246,1,234
6689,20210316,경기,26302,518,23519
6690,20210316,강원,2046,42,1828
6691,20210316,충북,1981,60,1731
6692,20210316,충남,2545,35,2408
6693,20210316,전북,1283,56,1156
6694,20210316,전남,905,8,830
6695,20210316,경북,3377,72,3200
6696,20210316,경남,2503,14,2185
6697,20210316,제주,611,1,585
6698,20210317,서울,30254,412,27987
6699,20210317,부산,3438,115,3146
6700,20210317,대구,8743,215,8450
6701,20210317,인천,4761,56,4465
6702,20210317,광주,2178,21,2096
6703,20210317,대전,1207,15,1178
6704,20210317,울산,1099,37,973
6705,20210317,세종,249,1,237
6706,20210317,경기,26488,521,23676
6707,20210317,강원,2056,42,1831
6708,20210317,충북,1993,60,1760
6709,20210317,충남,2551,35,2419
6710,20210317,전북,1304,56,1159
6711,20210317,전남,905,8,840
6712,20210317,경북,3381,73,3217
6713,20210317,경남,2548,14,2186
6714,20210317,제주,612,1,589
6715,20210318,서울,30378,412,28108
6716,20210318,부산,3445,115,3159
6717,20210318,대구,8757,215,8459
6718,20210318,인천,4782,56,4481
6719,20210318,광주,2179,21,2097
6720,20210318,대전,1209,15,1179
6721,20210318,울산,1104,37,978
6722,20210318,세종,250,1,237
6723,20210318,경기,26647,523,23810
6724,20210318,강원,2079,42,1844
6725,20210318,충북,2001,60,1779
6726,20210318,충남,2565,35,2437
6727,20210318,전북,1319,56,1163
6728,20210318,전남,905,8,844
6729,20210318,경북,3386,73,3220
6730,20210318,경남,2583,14,2188
6731,20210318,제주,614,1,590
6732,20210319,서울,30524,413,28186
6733,20210319,부산,3452,115,3175
6734,20210319,대구,8762,215,8466
6735,20210319,인천,4806,56,4496
6736,20210319,광주,2181,21,2116
6737,20210319,대전,1216,15,1181
6738,20210319,울산,1107,37,981
6739,20210319,세종,250,1,239
6740,20210319,경기,26804,523,23972
6741,20210319,강원,2110,43,1849
6742,20210319,충북,2009,60,1789
6743,20210319,충남,2570,35,2447
6744,20210319,전북,1334,56,1167
6745,20210319,전남,905,8,847
6746,20210319,경북,3390,73,3225
6747,20210319,경남,2625,14,2192
6748,20210319,제주,614,1,590
6749,20210320,서울,30644,413,28318
6750,20210320,부산,3461,115,3188
6751,20210320,대구,8778,215,8467
6752,20210320,인천,4818,56,4524
6753,20210320,광주,2182,21,2125
6754,20210320,대전,1224,15,1181
6755,20210320,울산,1110,37,991
6756,20210320,세종,250,1,239
6757,20210320,경기,26993,524,24117
6758,20210320,강원,2127,43,1857
6759,20210320,충북,2017,60,1800
6760,20210320,충남,2576,35,2450
6761,20210320,전북,1350,56,1175
6762,20210320,전남,905,8,857
6763,20210320,경북,3401,75,3228
6764,20210320,경남,2656,14,2195
6765,20210320,제주,615,1,592
6766,20210321,서울,30769,414,28386
6767,20210321,부산,3480,115,3200
6768,20210321,대구,8792,215,8469
6769,20210321,인천,4840,56,4543
6770,20210321,광주,2184,21,2135
6771,20210321,대전,1225,15,1182
6772,20210321,울산,1117,37,1000
6773,20210321,세종,250,1,240
6774,20210321,경기,27150,526,24313
6775,20210321,강원,2141,43,1870
6776,20210321,충북,2027,60,1822
6777,20210321,충남,2581,35,2455
6778,20210321,전북,1361,56,1179
6779,20210321,전남,905,8,858
6780,20210321,경북,3406,75,3233
6781,20210321,경남,2710,14,2206
6782,20210321,제주,616,1,592
6783,20210322,서울,30873,415,28466
6784,20210322,부산,3506,115,3214
6785,20210322,대구,8806,215,8471
6786,20210322,인천,4850,56,4569
6787,20210322,광주,2186,21,2135
6788,20210322,대전,1225,15,1182
6789,20210322,울산,1118,37,1007
6790,20210322,세종,250,1,241
6791,20210322,경기,27301,526,24427
6792,20210322,강원,2162,43,1870
6793,20210322,충북,2032,60,1826
6794,20210322,충남,2592,35,2456
6795,20210322,전북,1368,56,1182
6796,20210322,전남,907,8,858
6797,20210322,경북,3417,75,3235
6798,20210322,경남,2747,14,2232
6799,20210322,제주,617,1,593
6800,20210323,서울,30970,415,28608
6801,20210323,부산,3514,116,3222
6802,20210323,대구,8809,216,8481
6803,20210323,인천,4863,57,4585
6804,20210323,광주,2187,21,2144
6805,20210323,대전,1229,15,1182
6806,20210323,울산,1126,37,1014
6807,20210323,세종,250,1,243
6808,20210323,경기,27425,530,24569
6809,20210323,강원,2171,43,1888
6810,20210323,충북,2038,60,1838
6811,20210323,충남,2600,35,2470
6812,20210323,전북,1375,56,1191
6813,20210323,전남,908,8,863
6814,20210323,경북,3437,75,3258
6815,20210323,경남,2776,14,2279
6816,20210323,제주,617,1,597
6817,20210324,서울,31107,417,28735
6818,20210324,부산,3531,116,3242
6819,20210324,대구,8826,216,8487
6820,20210324,인천,4884,57,4601
6821,20210324,광주,2189,21,2145
6822,20210324,대전,1231,16,1184
6823,20210324,울산,1128,37,1017
6824,20210324,세종,250,1,243
6825,20210324,경기,27579,530,24719
6826,20210324,강원,2189,43,1927
6827,20210324,충북,2044,60,1865
6828,20210324,충남,2600,35,2475
6829,20210324,전북,1380,56,1196
6830,20210324,전남,908,8,872
6831,20210324,경북,3449,75,3263
6832,20210324,경남,2803,14,2344
6833,20210324,제주,617,1,598
6834,20210325,서울,31234,418,28926
6835,20210325,부산,3551,116,3261
6836,20210325,대구,8843,216,8496
6837,20210325,인천,4896,57,4621
6838,20210325,광주,2194,21,2148
6839,20210325,대전,1234,16,1184
6840,20210325,울산,1128,37,1020
6841,20210325,세종,250,1,243
6842,20210325,경기,27726,530,24889
6843,20210325,강원,2216,44,1951
6844,20210325,충북,2061,60,1881
6845,20210325,충남,2604,35,2481
6846,20210325,전북,1385,56,1201
6847,20210325,전남,909,8,873
6848,20210325,경북,3459,75,3266
6849,20210325,경남,2833,14,2378
6850,20210325,제주,617,1,602
6851,20210326,서울,31355,420,29203
6852,20210326,부산,3562,118,3267
6853,20210326,대구,8857,216,8499
6854,20210326,인천,4925,57,4636
6855,20210326,광주,2197,21,2152
6856,20210326,대전,1248,16,1189
6857,20210326,울산,1128,37,1021
6858,20210326,세종,250,1,244
6859,20210326,경기,27922,533,25041
6860,20210326,강원,2240,44,1966
6861,20210326,충북,2074,60,1892
6862,20210326,충남,2607,35,2489
6863,20210326,전북,1388,56,1203
6864,20210326,전남,911,8,877
6865,20210326,경북,3472,75,3272
6866,20210326,경남,2870,14,2428
6867,20210326,제주,620,1,603
6868,20210327,서울,31482,422,29318
6869,20210327,부산,3595,118,3275
6870,20210327,대구,8880,216,8512
6871,20210327,인천,4964,57,4668
6872,20210327,광주,2202,21,2153
6873,20210327,대전,1258,16,1192
6874,20210327,울산,1133,37,1027
6875,20210327,세종,251,1,245
6876,20210327,경기,28067,534,25476
6877,20210327,강원,2276,45,1978
6878,20210327,충북,2113,60,1898
6879,20210327,충남,2609,35,2494
6880,20210327,전북,1393,56,1218
6881,20210327,전남,911,8,879
6882,20210327,경북,3483,75,3277
6883,20210327,경남,2889,15,2474
6884,20210327,제주,622,1,605
6885,20210328,서울,31620,423,29385
6886,20210328,부산,3651,118,3284
6887,20210328,대구,8890,216,8516
6888,20210328,인천,4997,57,4688
6889,20210328,광주,2204,21,2154
6890,20210328,대전,1266,16,1193
6891,20210328,울산,1137,37,1029
6892,20210328,세종,251,1,246
6893,20210328,경기,28220,534,25680
6894,20210328,강원,2295,45,1981
6895,20210328,충북,2129,60,1913
6896,20210328,충남,2617,35,2498
6897,20210328,전북,1398,56,1230
6898,20210328,전남,912,8,879
6899,20210328,경북,3490,75,3279
6900,20210328,경남,2902,15,2507
6901,20210328,제주,622,1,607
6902,20210329,서울,31727,423,29439
6903,20210329,부산,3704,118,3289
6904,20210329,대구,8900,217,8520
6905,20210329,인천,5015,57,4701
6906,20210329,광주,2206,21,2156
6907,20210329,대전,1268,16,1194
6908,20210329,울산,1140,37,1032
6909,20210329,세종,251,1,246
6910,20210329,경기,28351,535,25803
6911,20210329,강원,2301,46,2004
6912,20210329,충북,2141,61,1915
6913,20210329,충남,2618,35,2498
6914,20210329,전북,1406,56,1237
6915,20210329,전남,913,8,879
6916,20210329,경북,3493,75,3281
6917,20210329,경남,2922,15,2523
6918,20210329,제주,623,1,611
6919,20210330,서울,31872,424,29558
6920,20210330,부산,3747,118,3291
6921,20210330,대구,8912,217,8537
6922,20210330,인천,5033,57,4723
6923,20210330,광주,2207,21,2159
6924,20210330,대전,1279,16,1200
6925,20210330,울산,1143,37,1032
6926,20210330,세종,253,1,246
6927,20210330,경기,28468,536,25959
6928,20210330,강원,2314,46,2023
6929,20210330,충북,2169,61,1921
6930,20210330,충남,2623,35,2509
6931,20210330,전북,1431,57,1253
6932,20210330,전남,913,8,879
6933,20210330,경북,3498,75,3286
6934,20210330,경남,2938,15,2554
6935,20210330,제주,623,1,611
6936,20210331,서울,32030,424,29694
6937,20210331,부산,3805,118,3300
6938,20210331,대구,8927,217,8550
6939,20210331,인천,5058,57,4738
6940,20210331,광주,2209,21,2160
6941,20210331,대전,1286,16,1205
6942,20210331,울산,1154,37,1032
6943,20210331,세종,270,1,246
6944,20210331,경기,28579,537,26110
6945,20210331,강원,2330,47,2050
6946,20210331,충북,2190,61,1933
6947,20210331,충남,2631,35,2516
6948,20210331,전북,1451,57,1270
6949,20210331,전남,913,8,882
6950,20210331,경북,3504,75,3289
6951,20210331,경남,2960,15,2618
6952,20210331,제주,625,1,613
6953,20210401,서울,32229,425,29782
6954,20210401,부산,3859,118,3327
6955,20210401,대구,8934,218,8563
6956,20210401,인천,5078,57,4747
6957,20210401,광주,2212,21,2161
6958,20210401,대전,1296,16,1208
6959,20210401,울산,1159,37,1034
6960,20210401,세종,283,1,246
6961,20210401,경기,28709,538,26235
6962,20210401,강원,2350,47,2077
6963,20210401,충북,2210,61,1940
6964,20210401,충남,2646,35,2526
6965,20210401,전북,1473,57,1287
6966,20210401,전남,914,8,883
6967,20210401,경북,3511,75,3300
6968,20210401,경남,2981,16,2659
6969,20210401,제주,627,1,614
6970,20210402,서울,32395,426,29898
6971,20210402,부산,3897,118,3343
6972,20210402,대구,8951,218,8576
6973,20210402,인천,5101,57,4765
6974,20210402,광주,2213,21,2163
6975,20210402,대전,1315,16,1212
6976,20210402,울산,1166,37,1039
6977,20210402,세종,291,1,248
6978,20210402,경기,28869,539,26336
6979,20210402,강원,2360,47,2094
6980,20210402,충북,2229,61,1948
6981,20210402,충남,2656,35,2533
6982,20210402,전북,1488,57,1299
6983,20210402,전남,915,8,883
6984,20210402,경북,3541,75,3311
6985,20210402,경남,2999,16,2708
6986,20210402,제주,631,1,614
6987,20210403,서울,32550,427,29976
6988,20210403,부산,3958,119,3358
6989,20210403,대구,8961,218,8586
6990,20210403,인천,5122,57,4799
6991,20210403,광주,2216,21,2166
6992,20210403,대전,1334,16,1213
6993,20210403,울산,1169,37,1043
6994,20210403,세종,301,1,248
6995,20210403,경기,29016,539,26455
6996,20210403,강원,2377,47,2103
6997,20210403,충북,2240,61,1949
6998,20210403,충남,2666,35,2540
6999,20210403,전북,1508,57,1305
7000,20210403,전남,916,8,884
7001,20210403,경북,3558,76,3325
7002,20210403,경남,3027,16,2741
7003,20210403,제주,632,1,614
7004,20210404,서울,32699,429,30101
7005,20210404,부산,4019,119,3376
7006,20210404,대구,8976,218,8601
7007,20210404,인천,5144,57,4818
7008,20210404,광주,2220,21,2167
7009,20210404,대전,1363,16,1215
7010,20210404,울산,1180,37,1053
7011,20210404,세종,304,1,248
7012,20210404,경기,29166,541,26587
7013,20210404,강원,2383,47,2116
7014,20210404,충북,2254,61,1956
7015,20210404,충남,2678,35,2542
7016,20210404,전북,1532,57,1308
7017,20210404,전남,917,8,887
7018,20210404,경북,3574,76,3336
7019,20210404,경남,3041,16,2772
7020,20210404,제주,634,1,614
7021,20210405,서울,32851,429,30172
7022,20210405,부산,4067,119,3395
7023,20210405,대구,8998,218,8613
7024,20210405,인천,5166,57,4832
7025,20210405,광주,2220,21,2170
7026,20210405,대전,1376,16,1221
7027,20210405,울산,1181,37,1054
7028,20210405,세종,308,1,248
7029,20210405,경기,29277,544,26709
7030,20210405,강원,2397,48,2124
7031,20210405,충북,2261,61,1972
7032,20210405,충남,2692,35,2544
7033,20210405,전북,1548,57,1310
7034,20210405,전남,922,8,887
7035,20210405,경북,3594,76,3345
7036,20210405,경남,3053,16,2798
7037,20210405,제주,636,1,614
7038,20210406,서울,32998,429,30303
7039,20210406,부산,4101,119,3400
7040,20210406,대구,9014,218,8629
7041,20210406,인천,5193,58,4873
7042,20210406,광주,2226,21,2175
7043,20210406,대전,1398,16,1231
7044,20210406,울산,1185,37,1057
7045,20210406,세종,308,1,249
7046,20210406,경기,29384,547,26851
7047,20210406,강원,2412,48,2153
7048,20210406,충북,2273,61,1990
7049,20210406,충남,2698,35,2548
7050,20210406,전북,1577,57,1317
7051,20210406,전남,937,8,888
7052,20210406,경북,3619,76,3359
7053,20210406,경남,3060,16,2830
7054,20210406,제주,636,1,618
7055,20210407,서울,33196,431,30430
7056,20210407,부산,4139,119,3433
7057,20210407,대구,9030,218,8642
7058,20210407,인천,5241,58,4892
7059,20210407,광주,2228,21,2178
7060,20210407,대전,1459,16,1241
7061,20210407,울산,1211,37,1071
7062,20210407,세종,309,1,249
7063,20210407,경기,29559,549,26974
7064,20210407,강원,2428,48,2166
7065,20210407,충북,2290,61,2028
7066,20210407,충남,2710,35,2558
7067,20210407,전북,1587,57,1325
7068,20210407,전남,944,8,889
7069,20210407,경북,3628,76,3367
7070,20210407,경남,3085,16,2852
7071,20210407,제주,639,1,619
7072,20210408,서울,33440,431,30541
7073,20210408,부산,4191,119,3480
7074,20210408,대구,9040,218,8655
7075,20210408,인천,5266,58,4910
7076,20210408,광주,2228,21,2182
7077,20210408,대전,1484,16,1246
7078,20210408,울산,1224,37,1072
7079,20210408,세종,316,1,250
7080,20210408,경기,29789,550,27097
7081,20210408,강원,2435,48,2211
7082,20210408,충북,2298,61,2042
7083,20210408,충남,2730,35,2566
7084,20210408,전북,1611,57,1332
7085,20210408,전남,945,8,891
7086,20210408,경북,3639,76,3381
7087,20210408,경남,3096,17,2870
7088,20210408,제주,644,1,619
7089,20210409,서울,33655,434,30651
7090,20210409,부산,4244,119,3523
7091,20210409,대구,9058,218,8664
7092,20210409,인천,5311,58,4940
7093,20210409,광주,2233,21,2184
7094,20210409,대전,1510,16,1259
7095,20210409,울산,1233,37,1076
7096,20210409,세종,321,1,251
7097,20210409,경기,29992,553,27216
7098,20210409,강원,2438,48,2225
7099,20210409,충북,2305,61,2069
7100,20210409,충남,2748,35,2571
7101,20210409,전북,1633,57,1348
7102,20210409,전남,956,8,891
7103,20210409,경북,3646,76,3385
7104,20210409,경남,3111,17,2884
7105,20210409,제주,646,1,619
7106,20210410,서울,33856,434,30783
7107,20210410,부산,4300,120,3569
7108,20210410,대구,9063,218,8684
7109,20210410,인천,5335,58,4965
7110,20210410,광주,2234,21,2184
7111,20210410,대전,1523,16,1266
7112,20210410,울산,1258,37,1089
7113,20210410,세종,325,1,266
7114,20210410,경기,30194,553,27311
7115,20210410,강원,2444,48,2249
7116,20210410,충북,2317,61,2094
7117,20210410,충남,2763,35,2576
7118,20210410,전북,1656,57,1369
7119,20210410,전남,963,8,891
7120,20210410,경북,3672,76,3394
7121,20210410,경남,3157,17,2903
7122,20210410,제주,653,1,621
7123,20210411,서울,34070,434,31256
7124,20210411,부산,4345,120,3630
7125,20210411,대구,9069,218,8697
7126,20210411,인천,5352,58,4988
7127,20210411,광주,2234,21,2186
7128,20210411,대전,1530,16,1271
7129,20210411,울산,1269,37,1095
7130,20210411,세종,326,1,281
7131,20210411,경기,30380,555,27422
7132,20210411,강원,2449,48,2255
7133,20210411,충북,2327,61,2116
7134,20210411,충남,2785,36,2589
7135,20210411,전북,1696,57,1389
7136,20210411,전남,969,8,895
7137,20210411,경북,3685,76,3400
7138,20210411,경남,3173,17,2930
7139,20210411,제주,660,1,622
7140,20210412,서울,34232,435,31305
7141,20210412,부산,4392,120,3684
7142,20210412,대구,9085,218,8707
7143,20210412,인천,5364,58,5009
7144,20210412,광주,2238,21,2186
7145,20210412,대전,1547,16,1273
7146,20210412,울산,1303,37,1100
7147,20210412,세종,331,1,287
7148,20210412,경기,30556,556,27899
7149,20210412,강원,2455,48,2266
7150,20210412,충북,2347,61,2124
7151,20210412,충남,2803,36,2590
7152,20210412,전북,1720,57,1394
7153,20210412,전남,972,8,897
7154,20210412,경북,3700,76,3407
7155,20210412,경남,3190,17,2942
7156,20210412,제주,663,1,622
7157,20210413,서울,34390,437,31484
7158,20210413,부산,4431,120,3712
7159,20210413,대구,9094,219,8726
7160,20210413,인천,5380,58,5031
7161,20210413,광주,2247,21,2191
7162,20210413,대전,1560,16,1285
7163,20210413,울산,1335,37,1119
7164,20210413,세종,333,1,294
7165,20210413,경기,30724,558,28021
7166,20210413,강원,2468,48,2292
7167,20210413,충북,2355,61,2142
7168,20210413,충남,2817,36,2598
7169,20210413,전북,1745,57,1414
7170,20210413,전남,978,8,897
7171,20210413,경북,3710,76,3426
7172,20210413,경남,3205,17,2966
7173,20210413,제주,663,1,622
7174,20210414,서울,34637,438,31733
7175,20210414,부산,4480,120,3763
7176,20210414,대구,9105,219,8750
7177,20210414,인천,5406,58,5059
7178,20210414,광주,2252,21,2193
7179,20210414,대전,1571,16,1307
7180,20210414,울산,1365,37,1133
7181,20210414,세종,335,1,300
7182,20210414,경기,30962,561,28137
7183,20210414,강원,2474,49,2306
7184,20210414,충북,2384,61,2164
7185,20210414,충남,2827,36,2618
7186,20210414,전북,1756,57,1433
7187,20210414,전남,979,10,900
7188,20210414,경북,3724,76,3439
7189,20210414,경남,3232,17,2990
7190,20210414,제주,665,1,624
7191,20210415,서울,34854,440,31925
7192,20210415,부산,4534,120,3825
7193,20210415,대구,9123,219,8764
7194,20210415,인천,5423,58,5080
7195,20210415,광주,2256,21,2193
7196,20210415,대전,1581,16,1314
7197,20210415,울산,1386,37,1135
7198,20210415,세종,338,1,301
7199,20210415,경기,31186,563,28259
7200,20210415,강원,2492,50,2316
7201,20210415,충북,2404,61,2179
7202,20210415,충남,2831,36,2631
7203,20210415,전북,1772,57,1454
7204,20210415,전남,990,10,903
7205,20210415,경북,3743,77,3461
7206,20210415,경남,3256,17,3010
7207,20210415,제주,668,1,629
7208,20210416,서울,35070,442,32153
7209,20210416,부산,4578,120,3872
7210,20210416,대구,9127,219,8782
7211,20210416,인천,5435,58,5116
7212,20210416,광주,2267,21,2199
7213,20210416,대전,1587,16,1334
7214,20210416,울산,1410,37,1142
7215,20210416,세종,341,1,302
7216,20210416,경기,31407,563,28366
7217,20210416,강원,2499,50,2328
7218,20210416,충북,2413,61,2186
7219,20210416,충남,2844,36,2635
7220,20210416,전북,1787,57,1482
7221,20210416,전남,996,10,907
7222,20210416,경북,3767,77,3472
7223,20210416,경남,3300,17,3020
7224,20210416,제주,671,1,632
7225,20210417,서울,35287,443,32300
7226,20210417,부산,4613,121,3902
7227,20210417,대구,9139,219,8797
7228,20210417,인천,5458,58,5144
7229,20210417,광주,2271,21,2206
7230,20210417,대전,1591,16,1374
7231,20210417,울산,1436,37,1152
7232,20210417,세종,341,1,304
7233,20210417,경기,31616,565,28509
7234,20210417,강원,2511,50,2346
7235,20210417,충북,2425,61,2197
7236,20210417,충남,2851,36,2641
7237,20210417,전북,1803,57,1503
7238,20210417,전남,1002,10,907
7239,20210417,경북,3796,77,3492
7240,20210417,경남,3338,17,3052
7241,20210417,제주,672,1,634
7242,20210418,서울,35491,443,32377
7243,20210418,부산,4644,121,3959
7244,20210418,대구,9152,219,8809
7245,20210418,인천,5477,58,5154
7246,20210418,광주,2284,21,2207
7247,20210418,대전,1596,16,1380
7248,20210418,울산,1457,37,1164
7249,20210418,세종,343,1,308
7250,20210418,경기,31800,567,28673
7251,20210418,강원,2530,50,2350
7252,20210418,충북,2435,62,2203
7253,20210418,충남,2873,36,2648
7254,20210418,전북,1824,57,1527
7255,20210418,전남,1004,10,909
7256,20210418,경북,3824,77,3509
7257,20210418,경남,3405,17,3059
7258,20210418,제주,673,1,636
7259,20210419,서울,35628,443,32463
7260,20210419,부산,4670,121,4009
7261,20210419,대구,9176,219,8819
7262,20210419,인천,5488,58,5210
7263,20210419,광주,2295,21,2207
7264,20210419,대전,1617,16,1405
7265,20210419,울산,1485,37,1183
7266,20210419,세종,344,1,312
7267,20210419,경기,31946,570,28842
7268,20210419,강원,2551,50,2353
7269,20210419,충북,2445,63,2209
7270,20210419,충남,2886,36,2652
7271,20210419,전북,1840,57,1544
7272,20210419,전남,1007,10,909
7273,20210419,경북,3843,77,3515
7274,20210419,경남,3440,17,3069
7275,20210419,제주,675,1,639
7276,20210420,서울,35776,443,32643
7277,20210420,부산,4699,121,4048
7278,20210420,대구,9191,219,8828
7279,20210420,인천,5506,58,5239
7280,20210420,광주,2299,21,2210
7281,20210420,대전,1625,16,1433
7282,20210420,울산,1506,37,1202
7283,20210420,세종,345,1,318
7284,20210420,경기,32135,571,29156
7285,20210420,강원,2569,50,2368
7286,20210420,충북,2459,63,2224
7287,20210420,충남,2902,36,2675
7288,20210420,전북,1843,57,1566
7289,20210420,전남,1011,10,915
7290,20210420,경북,3864,77,3530
7291,20210420,경남,3469,17,3091
7292,20210420,제주,676,1,647
7293,20210421,서울,35994,443,32891
7294,20210421,부산,4732,121,4109
7295,20210421,대구,9216,219,8838
7296,20210421,인천,5521,58,5257
7297,20210421,광주,2316,21,2212
7298,20210421,대전,1642,16,1469
7299,20210421,울산,1545,37,1219
7300,20210421,세종,346,1,319
7301,20210421,경기,32369,573,29317
7302,20210421,강원,2584,50,2370
7303,20210421,충북,2479,64,2235
7304,20210421,충남,2910,36,2686
7305,20210421,전북,1851,58,1594
7306,20210421,전남,1015,10,920
7307,20210421,경북,3880,77,3540
7308,20210421,경남,3510,17,3114
7309,20210421,제주,683,1,653
7310,20210422,서울,36224,443,33062
7311,20210422,부산,4769,121,4167
7312,20210422,대구,9240,219,8846
7313,20210422,인천,5535,59,5277
7314,20210422,광주,2325,21,2221
7315,20210422,대전,1655,16,1488
7316,20210422,울산,1577,37,1246
7317,20210422,세종,347,1,324
7318,20210422,경기,32591,574,29429
7319,20210422,강원,2608,50,2370
7320,20210422,충북,2498,64,2247
7321,20210422,충남,2916,36,2701
7322,20210422,전북,1857,58,1614
7323,20210422,전남,1023,10,922
7324,20210422,경북,3903,77,3549
7325,20210422,경남,3568,17,3128
7326,20210422,제주,687,1,660
7327,20210423,서울,36428,444,33229
7328,20210423,부산,4802,121,4217
7329,20210423,대구,9252,219,8855
7330,20210423,인천,5545,59,5309
7331,20210423,광주,2341,21,2227
7332,20210423,대전,1657,17,1524
7333,20210423,울산,1615,37,1277
7334,20210423,세종,350,1,328
7335,20210423,경기,32889,575,29593
7336,20210423,강원,2623,50,2387
7337,20210423,충북,2528,64,2259
7338,20210423,충남,2926,36,2710
7339,20210423,전북,1866,58,1641
7340,20210423,전남,1029,10,932
7341,20210423,경북,3925,77,3563
7342,20210423,경남,3631,17,3149
7343,20210423,제주,690,1,663
7344,20210424,서울,36681,444,33500
7345,20210424,부산,4846,121,4263
